ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.576816,,,,,,,,,,,,,,,92253cb9-404b-4e0c-be34-357561b6a6f6,3276,,"[109.7, 27.0]",69188,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yui Hasegawa,25632.0,Left Midfield,126,Japan Women's,1210,['90d9751e-ece5-4d1c-9e4e-3bcee354ecbb'],12,,Right Foot,"[120.0, 46.9, 0.6]",,"[{'location': [97.7, 40.3], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [114.4, 21.1], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.1, 32.2], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.4, 50.9], 'player': {'id': 25621, 'name': 'Emi Nakajima'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.2, 24.7], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.6, 26.8], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 27.8], 'player': {'id': 10656, 'name': 'Lineth Beerensteyn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.8, 29.5], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 34.0], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 47.4], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 37.4], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",4edbfa2c-7705-4eee-ab5a-ba2c47289db7,,Off T,0.059051383,Normal,Open Play,,,,,,Japan Women's,1210,00:25:12.541,Shot,
,,,,,,,,,,,,,,,,,0.3927,,,,,,,,,,,,,,,1e621755-dddd-4695-9534-cefae0f36e9d,3445,,"[101.2, 43.0]",69188,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Desiree van Lunteren,10657.0,Right Back,132,Netherlands Women's,851,"['2a26f574-7415-4a1e-b4c1-0bc9f2c48cf6', 'cb1f861b-cddc-442d-bf9e-b0395991c03f']",2,,Left Foot,"[107.8, 40.9]",,"[{'location': [108.0, 42.0], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.3, 31.0], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.4, 41.1], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.2, 47.8], 'player': {'id': 10656, 'name': 'Lineth Beerensteyn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.8, 43.6], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.4, 41.9], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.5, 43.6], 'player': {'id': 25636, 'name': 'Aya Sameshima'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.1, 41.3], 'player': {'id': 25766, 'name': 'Nana Ichise'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 39.3], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.9, 31.9], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [88.1, 17.7], 'player': {'id': 26520, 'name': 'Yuka Momiki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.9, 22.6], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 41.7], 'player': {'id': 25627, 'name': 'Ayaka Yamashita'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.055898737,Half Volley,Open Play,,,,,,Netherlands Women's,851,00:29:02.178,Shot,
,,,,,,,,,,,,,,,,,0.837667,,,,,,,,,,,,,,,b160beaa-f9eb-48df-a808-682bf4312f49,3483,,"[118.6, 51.5]",69188,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mana Iwabuchi,25610.0,Left Center Forward,136,Japan Women's,1210,['5328eaa8-4a54-4e78-ad15-e42f82ef8097'],31,,Right Foot,"[120.0, 44.1, 1.1]",,"[{'location': [93.2, 59.4], 'player': {'id': 26520, 'name': 'Yuka Momiki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [102.2, 61.6], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.4, 40.4], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [117.7, 50.0], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.9, 39.8], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.6, 33.9], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.4, 55.6], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 52.8], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 48.7], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.9, 43.2], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0e06d7eb-3a14-46b7-a83f-44ee1f4145ee,True,Off T,0.015939446,Normal,Open Play,,,,,,Japan Women's,1210,00:30:31.302,Shot,
,,,,,,,,,,,,,,,,,1.247189,,,,,,,,,,,,,,,0b4b44df-1e31-4ab0-943d-5e27c30162a4,3594,,"[110.1, 50.9]",69188,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Hina Sugita,25635.0,Left Center Midfield,143,Japan Women's,1210,['b8fcb036-de6e-4b66-bb25-fae8b64da36b'],35,,Left Foot,"[120.0, 38.6, 2.8]",,"[{'location': [113.7, 34.4], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.7, 38.6], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.9, 42.2], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.7, 33.9], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.1, 39.9], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [94.8, 47.0], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [94.1, 59.2], 'player': {'id': 26520, 'name': 'Yuka Momiki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [107.1, 48.1], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 49.9], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.3, 42.0], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",371b5578-22fd-414a-9d24-7c9c66e368a4,,Post,0.099273995,Normal,Open Play,,,,,,Japan Women's,1210,00:33:35.204,Shot,
,,,,,,,,,,,,,,,,,0.761109,,,,,,,,,,,,,,,0e462fe1-504c-40be-b7bf-25dfaeb71ff1,3648,,"[104.1, 40.1]",69188,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuka Momiki,26520.0,Right Midfield,143,Japan Women's,1210,['56b5f87e-e79d-4e2b-8aac-6ae416258f5d'],29,,Left Foot,"[117.7, 42.6, 1.3]",,"[{'location': [114.4, 23.1], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [114.6, 36.8], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.6, 49.1], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [87.3, 57.2], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.1, 37.7], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 24.1], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.4, 38.1], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.5, 41.0], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 42.2], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.1, 43.9], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.5, 40.2], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.06232706,Normal,Open Play,,,,,,Japan Women's,1210,00:34:29.348,Shot,
,,,,,,,,,,,,,,,,,0.989,,,,,,,,,,,,,,,4708a321-6a37-4d2c-9859-81886ff932ee,3652,,"[113.3, 44.5]",69188,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yuika Sugasawa,25637.0,Right Center Forward,144,Japan Women's,1210,['76fefba2-73af-414c-9d32-5a3bd63a174d'],6,,Right Foot,"[118.6, 40.5, 1.0]",True,"[{'location': [115.9, 35.6], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.8, 38.2], 'player': {'id': 25766, 'name': 'Nana Ichise'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [110.2, 41.1], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [105.2, 31.9], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.1, 45.9], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.4, 37.7], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 30.0], 'player': {'id': 15623, 'name': 'Vivianne Miedema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [110.8, 40.7], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 43.5], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.3, 44.0], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.6, 36.4], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.2, 43.7], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 31.9], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.7, 36.5], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.1, 46.8], 'player': {'id': 10656, 'name': 'Lineth Beerensteyn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.7, 41.8], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",50017de8-1005-4d5c-baf9-2f8a1b155dfe,,Saved,0.077770755,Volley,Open Play,,,,,,Japan Women's,1210,00:35:06.669,Shot,
,,,,,,,,,,,,,,,,,0.947573,,,,,,,,,,,,,,,10af110e-4a11-4efa-9786-f5699ceb3796,3688,,"[113.0, 51.9]",69188,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Narumi Miura,25613.0,Right Center Midfield,147,Japan Women's,1210,['c34314f8-a970-4e90-8274-80e3fb407e19'],21,,Right Foot,"[120.0, 43.2, 3.5]",True,"[{'location': [111.9, 40.1], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.7, 45.3], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.2, 53.1], 'player': {'id': 26520, 'name': 'Yuka Momiki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.9, 36.1], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.9, 40.4], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 43.0], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 45.9], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.7, 49.2], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.5, 49.9], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.5, 43.5], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0e5e5066-6347-4622-90c9-a84a72e0d1f7,,Off T,0.12854138,Normal,Open Play,,,,,,Japan Women's,1210,00:36:21.608,Shot,
,,,,,,,,,,,,,,,,,0.0756,,,,,,,,,,,,,,,d578df90-7ed9-4793-82c4-3e1d6b944383,3770,,"[101.5, 31.3]",69188,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Vivianne Miedema,15623.0,Center Forward,152,Netherlands Women's,851,"['646c749e-c859-4eea-843c-511fb271ba4e', '8b4ffbb8-51b5-45a5-ae9f-8c8b41331d9b']",58,,Right Foot,"[102.7, 31.6]",,"[{'location': [106.0, 46.7], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.3, 40.7], 'player': {'id': 10656, 'name': 'Lineth Beerensteyn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 1.8], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.6, 7.6], 'player': {'id': 26520, 'name': 'Yuka Momiki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.9, 31.9], 'player': {'id': 25610, 'name': 'Mana Iwabuchi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [93.9, 37.7], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.1, 44.2], 'player': {'id': 25636, 'name': 'Aya Sameshima'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.3, 35.3], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.3, 22.9], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.5, 21.4], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 25627, 'name': 'Ayaka Yamashita'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 33.0], 'player': {'id': 25766, 'name': 'Nana Ichise'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 31.7], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",ef1385d7-7ac2-4365-a3f8-e6dbd1d04b2e,,Blocked,0.041841302,Normal,Open Play,,,,,,Netherlands Women's,851,00:37:58.842,Shot,
,,,,,,,,,,,,,,,,,1.9576,,,,,,,,,,,,,,,233789b2-2fc8-4b07-a18d-13d74e56931c,3831,,"[99.5, 31.9]",69188,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mana Iwabuchi,25610.0,Left Center Forward,154,Japan Women's,1210,['63d4a9d5-020e-4691-b6f2-527d392a7634'],26,,Right Foot,"[120.0, 54.1, 4.8]",True,"[{'location': [106.0, 16.8], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.6, 34.7], 'player': {'id': 25637, 'name': 'Yuika Sugasawa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.6, 40.8], 'player': {'id': 25632, 'name': 'Yui Hasegawa'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [103.5, 59.8], 'player': {'id': 26520, 'name': 'Yuka Momiki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.5, 20.4], 'player': {'id': 10657, 'name': 'Desiree van Lunteren'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.4, 29.3], 'player': {'id': 10654, 'name': 'Jackie Groenen'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.1, 32.3], 'player': {'id': 10647, 'name': 'Stephanie van der Gragt'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 34.1], 'player': {'id': 10666, 'name': 'Dominique Johanna Anna Petrone Janssen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 35.7], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 46.5], 'player': {'id': 25659, 'name': 'Merel van Dongen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 50.9], 'player': {'id': 10658, 'name': 'Danielle van de Donk'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.2, 37.2], 'player': {'id': 10646, 'name': 'Sari van Veenendaal'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",750d30ef-8c95-4ae3-add7-fc125154049d,,Off T,0.037685823,Normal,Open Play,,,,,,Japan Women's,1210,00:39:26.087,Shot,
,,,,,,,,,,,,,,,,,0.1168,,,,,,,,,,,,,,,422180d1-20e3-4759-ad77-62bf730f2f5b,3916,,"[108.2, 40.8]",69188,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vivianne Miedema,15623.0,Center Forward,160,Netherlands Women's,851,"['d300591c-ddfa-4327-94d8-d4f3faa89cd2', 'e90eaf41-33d8-4f60-aa62-11f490a4647b']",27,,Right Foot,"[110.2, 40.4]",True,"[{'location': [109.5, 43.3], 'player': {'id': 10656, 'name': 'Lineth Beerensteyn'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.6, 41.8], 'player': {'id': 10650, 'name': 'Jill Roord'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.4, 48.5], 'player': {'id': 10645, 'name': 'Sherida Spitse'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.2, 39.8], 'player': {'id': 10649, 'name': 'Lieke Martens'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.4, 43.6], 'player': {'id': 25766, 'name': 'Nana Ichise'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 42.5], 'player': {'id': 25613, 'name': 'Narumi Miura'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.3, 40.2], 'player': {'id': 15257, 'name': 'Saki Kumagai'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 55.3], 'player': {'id': 25636, 'name': 'Aya Sameshima'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.2, 47.1], 'player': {'id': 25635, 'name': 'Hina Sugita'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [112.8, 35.2], 'player': {'id': 25624, 'name': 'Risa Shimizu'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.1, 31.7], 'player': {'id': 26520, 'name': 'Yuka Momiki'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.6, 43.1], 'player': {'id': 25627, 'name': 'Ayaka Yamashita'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.122371666,Normal,Open Play,,,,,,Netherlands Women's,851,00:42:27.028,Shot,
