50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.270643,,,,,,,,,,,,,,4a691e4b-941a-4516-a61c-e67546484039,1496,,"[90.3, 18.2]",3878557,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,85,Udinese,230,"['c33d5367-bf14-4908-8434-161dd314b0f1', 'f53dd8c1-147c-46dd-8d6c-ccc0edc1005f']",25,,Left Foot,"[96.6, 25.6]",,"[{'location': [100.6, 43.9], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.5, 38.0], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [88.6, 32.8], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.4, 41.9], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.5, 26.1], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 27.2], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 19.6], 'player': {'id': 30769, 'name': 'Andrea Rispoli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.7, 43.3], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.2, 27.4], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Blocked,0.006651987,Normal,Open Play,,,,,,Udinese,230,00:37:25.059,Shot,
,,,,,,,,,,,,,,,,,,,1.545546,,,,,,,,,,,,,,198fc037-cdd0-4cc9-8d62-ae21807f9b0d,1568,,"[86.8, 56.2]",3878557,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexander Merkel,15161.0,Right Center Midfield,86,Udinese,230,['c39408fb-84f1-4d01-a5b8-8ae6c9e49134'],53,,Right Foot,"[120.0, 45.1, 5.9]",,"[{'location': [118.2, 41.0], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.2, 53.7], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [95.0, 59.7], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [91.4, 44.2], 'player': {'id': 6719, 'name': 'Franco Damián Vázquez'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.0, 43.1], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.8, 48.7], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.1, 51.1], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 41.1], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.6, 29.6], 'player': {'id': 30769, 'name': 'Andrea Rispoli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [103.3, 34.7], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.3, 43.4], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.8, 51.1], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [89.0, 18.6], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [101.8, 39.9], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.8, 34.6], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [84.5, 62.9], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [83.0, 43.1], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}]",,,Off T,0.0067852833,Normal,Open Play,,,,,,Udinese,230,00:38:53.312,Shot,
,,,,,,,,,,,,,,,,,,,1.065474,,,,,,,,,,,,,,03d0f3e1-106e-41fa-9cd5-a49280eb6fb1,2045,,"[98.0, 30.5]",3878557,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,114,Udinese,230,"['42016017-358d-42a6-a725-da1b09a5d581', 'aa1573cb-2f88-4f4d-b52d-513602ac2793', 'e1582190-0da9-4061-9df8-19aef482bd3e']",4,,Right Foot,"[120.0, 46.9, 0.9]",,"[{'location': [117.8, 38.6], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 41.3], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.3, 34.0], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.7, 38.0], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.5, 30.2], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.1, 28.8], 'player': {'id': 30769, 'name': 'Andrea Rispoli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [81.1, 55.9], 'player': {'id': 15161, 'name': 'Alexander Merkel'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.4, 39.5], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.0, 33.4], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",4d57703d-70e4-4bee-ac2d-d9e597b87024,,Off T,0.04186444,Normal,Open Play,,,,,,Udinese,230,00:04:04.837,Shot,True
,,,,,,,,,,,,,,,,,,,0.713363,,,,,,,,,,,,,,22a2b822-9371-40ff-93e8-5342e860a129,2177,,"[98.6, 32.3]",3878557,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,122,Udinese,230,"['4a170d3a-6fa8-4a82-8c0c-0eb6224d271e', '98dd3800-cd08-4d18-a588-2095dbc5c71b']",43,,Left Foot,"[115.4, 38.2, 0.2]",,"[{'location': [103.7, 20.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [116.2, 38.4], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 48.6], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.1, 45.9], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [82.1, 59.2], 'player': {'id': 15161, 'name': 'Alexander Merkel'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.2, 44.8], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.1, 29.4], 'player': {'id': 30769, 'name': 'Andrea Rispoli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.9, 40.2], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 32.9], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.4, 50.8], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [98.3, 33.6], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",91ce7e4c-045a-412f-8a7d-fa0dc2c6780c,,Saved,0.041489173,Normal,Open Play,,,,,,Udinese,230,00:07:43.367,Shot,True
,,,,,,,,,,,,,,,,,,,1.117352,,,,,,,,,,,,,,950524b2-65a3-4de6-9460-9c3c4904e808,2359,,"[104.4, 60.2]",3878557,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,136,Udinese,230,"['16f193da-b69d-40ae-bc1c-777b66df1316', '3eadccb3-4c71-41e0-b48f-9adc1b874f29', 'e724a7cd-1ffe-4f74-9cfa-06aebfaf6a9e', 'fbb8fc45-60ac-4c6e-a729-1e2a946caaf5']",12,,Right Foot,"[120.0, 33.4, 0.1]",,"[{'location': [103.3, 36.0], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [117.9, 43.3], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.2, 57.3], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.9, 56.7], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 48.4], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.5, 39.1], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,Off T,0.0092074685,Normal,Open Play,,,,,,Udinese,230,00:12:12.604,Shot,True
,,,,,,,,,,,,,,,,,,,0.210987,,,,,,,,,,,,,,a912dd15-a9af-45b4-9922-b7ec32bb8250,2535,,"[97.2, 61.7]",3878557,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,147,Palermo,2256,"['495df650-cb25-4a81-a9b8-0fcb782aa1fd', 'c1d1103c-638d-4431-bd8a-d5f93ab4eb88', 'edbf658d-80f1-44b3-8001-2b8b8108a7b0']",46,,Left Foot,"[102.2, 57.1]",,"[{'location': [119.0, 42.7], 'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.2, 58.7], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.1, 47.5], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 47.8], 'player': {'id': 30512, 'name': 'Aleksandar Trajkovski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.6, 36.0], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [92.4, 46.4], 'player': {'id': 33529, 'name': 'Panagiotis Giorgios Kone'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.0, 58.2], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [82.0, 24.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [93.1, 60.3], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.7, 62.4], 'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [102.0, 56.9], 'player': {'id': 46670, 'name': 'Iván Rodrigo Piris Leguizamón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.8, 48.4], 'player': {'id': 6743, 'name': 'Manuel Rolando Iturra Urrutia'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.7, 37.6], 'player': {'id': 8852, 'name': 'Thomas Heurtaux'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",fe4bbf08-eef0-4160-bf1f-ae3e8bb4126f,,Blocked,0.008209623,Normal,Open Play,,,,,,Palermo,2256,00:16:46.652,Shot,True
,,,,,,,,,,,,,,,,,,,1.047509,,,,,,,,,,,,,,eae299f4-23a5-4797-a5ae-e91a03c46abe,2545,,"[87.7, 42.4]",3878557,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Panagiotis Giorgios Kone,33529.0,Right Center Midfield,148,Udinese,230,['17c4a08b-1a68-4db2-9bf1-5ccc5a8a08ac'],59,,Right Foot,"[117.7, 37.7, 0.8]",,"[{'location': [117.9, 39.7], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.8, 55.2], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [98.3, 47.3], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.1, 41.7], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [95.0, 40.1], 'player': {'id': 24061, 'name': 'Aljaž Struna'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.1, 29.8], 'player': {'id': 30769, 'name': 'Andrea Rispoli'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [90.5, 23.5], 'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [94.0, 65.6], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [100.5, 47.3], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.4, 37.4], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",787e832e-7fa0-47df-bdcb-afeafaa5bf64,,Saved,0.02318655,Normal,Open Play,,,,,,Udinese,230,00:16:59.472,Shot,
,,,,,,,,,,,,,,,,,,,0.093951,,,,,,,,,,,,,,e0e8a836-d155-4833-9420-5ff6f1917c1c,2876,,"[89.7, 44.8]",3878557,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Panagiotis Giorgios Kone,33529.0,Right Center Midfield,162,Udinese,230,"['40e07f69-4084-4fd1-a455-eeb3b3b15b98', 'a13c2aa8-e9fa-4216-8a31-d8f5a839fd68', 'dc943f81-6f46-4f47-8dd2-c1127dfdf819']",9,,Right Foot,"[92.4, 44.5]",,"[{'location': [93.1, 44.4], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [88.3, 46.3], 'player': {'id': 30512, 'name': 'Aleksandar Trajkovski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [101.5, 27.5], 'player': {'id': 7461, 'name': 'Luca Rigoni'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.8, 24.7], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [100.6, 38.6], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.5, 42.0], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.9, 46.1], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 50.2], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [100.6, 27.1], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.0, 22.8], 'player': {'id': 8191, 'name': 'Ali Adnan Kadhim Al Tameemi'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.5, 40.1], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 48.0], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [88.3, 62.9], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [101.5, 40.1], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Blocked,0.01654322,Normal,Open Play,,,,,,Udinese,230,00:27:09.435,Shot,True
,,,,,,,,,,,,,,,,,,,3.162684,,,,,,,,,,,,,,e0b9603b-71ec-47e1-8823-9c44c140e85f,3014,,"[112.9, 42.7]",3878557,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,167,Udinese,230,"['49dc3570-6213-4f94-9e44-b88b75324ee7', '5373219c-b4ef-4b33-815a-1daeb83cedca']",18,True,Head,"[120.0, 30.6, 2.7]",,"[{'location': [105.5, 34.7], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.1, 34.5], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.7, 32.5], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 35.6], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.0, 42.9], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.9, 42.1], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 49.2], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.4, 40.3], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0357e274-938a-4a62-8a09-3837566b5133,,Off T,0.11445754,Normal,Open Play,,,,,,Udinese,230,00:30:18.728,Shot,True
,,,,,,,,,,,,,,,,,,,2.141615,,,,,,,,,,,,,,79351bfc-340d-4425-84dc-64fafcb6f905,3118,,"[104.9, 57.3]",3878557,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,172,Udinese,230,"['48df793b-2c83-4ea2-9670-4b8b2b0f959c', '5c4ee35f-0e72-412b-90b5-7435046c2695']",52,,Right Foot,"[120.0, 27.7, 0.1]",,"[{'location': [110.1, 54.1], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 53.7], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [103.9, 54.6], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.4, 43.9], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.0, 61.4], 'player': {'id': 30735, 'name': 'Mato Jajalo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.8, 48.3], 'player': {'id': 5605, 'name': 'Oscar Hiljemark'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.9, 35.5], 'player': {'id': 8552, 'name': 'Robin Quaison'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.0, 45.3], 'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.5, 50.7], 'player': {'id': 19846, 'name': 'Antonio Di Natale'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.9, 34.6], 'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.1, 65.2], 'player': {'id': 33529, 'name': 'Panagiotis Giorgios Kone'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.9, 43.3], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f600c9a4-b516-468a-a8f7-afb3667249b9,,Off T,0.03170493,Normal,Open Play,,,,,,Udinese,230,00:33:52.663,Shot,True
,,,,,,,,,,,,,,,,,,,0.811189,,,,,,,,,,,,,,cae7a1b2-77ce-4f75-89c9-f5b92f6e2ce5,3157,,"[104.7, 52.5]",3878557,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Natale,19846.0,Left Center Forward,176,Udinese,230,"['06770d15-8d78-4363-bdd3-cd72db16e5e6', '1ba36c26-faad-48c0-aec3-7ae4c7ca4926']",10,,Right Foot,"[116.4, 43.7, 0.9]",True,"[{'location': [84.4, 63.7], 'player': {'id': 10032, 'name': 'Achraf Lazaar'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [96.9, 34.8], 'player': {'id': 8102, 'name': 'Edoardo Goldaniga'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.7, 42.9], 'player': {'id': 7055, 'name': 'Stefano Sorrentino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 51.4], 'player': {'id': 5584, 'name': 'Giancarlo González Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.6, 52.0], 'player': {'id': 23329, 'name': 'Abdelhamid El Kaoutari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [94.9, 51.5], 'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",6855b2a6-4756-4a87-abba-732c95c13deb,,Saved,0.05024002,Volley,Open Play,,,,,,Udinese,230,00:35:10.545,Shot,True
