50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.413262,,,,,,,,,,,,,,,ef2cec65-6cc7-444f-bc02-82adacd1d444,2121,,"[96.1, 56.9]",3878558,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Allan Marques Loureiro,7035.0,Right Center Midfield,100,Napoli,227,['7f467fb9-eb29-4503-9cb5-31ba1559f48d'],16,,Right Foot,,"[120.0, 31.3, 0.4]",,"[{'location': [93.3, 37.8], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.9, 47.6], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [91.0, 50.3], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.9, 49.6], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.1, 34.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 41.9], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 55.0], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.8, 68.6], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.5, 41.6], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.2, 27.7], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.6, 49.1], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.8, 40.9], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.7, 47.1], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.4, 73.9], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",9fe43032-2a4e-497e-b906-bd5c0351e99d,Off T,,0.0160127,Normal,Open Play,,,,,,Napoli,227,00:02:16.126,Shot,
,,,,,,,,,,,,,,,,0.152077,,,,,,,,,,,,,,,a2197c15-4132-4e8e-a78a-0c08db796a5a,2231,,"[111.5, 55.7]",3878558,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,106,Napoli,227,"['474035fb-c956-40c1-a8e9-e145c2fd0d2d', '4e02b8bd-1d21-443f-8746-9c6cbad9bd1c', 'bf20a0a0-591c-4ad6-bc90-b02be66499bc']",25,,Right Foot,,"[111.8, 55.1]",,"[{'location': [101.8, 37.4], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.4, 52.7], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.0, 34.5], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.8, 41.4], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 49.7], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.9, 54.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.8, 44.1], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.9, 27.8], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.2, 40.3], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",3cd75f63-c100-464b-b49a-80fea524dc68,Blocked,,0.018818822,Normal,Open Play,,,,,,Napoli,227,00:04:25.442,Shot,True
,,,,,,,,,,,,,,,,0.416176,,,,,,,,,,,,,,,c8b70ca3-3f06-4489-98d3-e2e93223788c,2605,,"[108.1, 40.1]",3878558,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Eder Citadin Martins,7000.0,Left Center Forward,121,Sampdoria,234,['804366bc-6ab1-49c4-bee0-4c0ca32bb38b'],56,,Right Foot,,"[120.0, 36.5, 0.2]",,,,Goal,,0.7835,Normal,Penalty,,,,,,Sampdoria,234,00:11:56.074,Shot,
,,,,,,,,,,,,,,,,0.144838,,,,,,,,,,,,,,,b4633420-e93c-4a06-8b0f-8d9736bc9398,2651,,"[108.3, 30.3]",3878558,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Eder Citadin Martins,7000.0,Left Center Forward,126,Sampdoria,234,"['520786ab-b60b-4884-9fbf-22a5d478c6d7', '9e75dbe8-92c2-4de5-a284-3b170c1e94a9', 'f6965c39-02b2-40bb-9950-d231a9152d6b']",33,,Right Foot,True,"[120.0, 42.0, 0.2]",,"[{'location': [96.8, 40.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.5, 25.5], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 30.1], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.6, 41.6], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.5, 33.7], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 34.6], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 49.3], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.8, 46.6], 'player': {'id': 6334, 'name': 'Luis Fernando Muriel Fruto'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.4, 31.1], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 34.6], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",9ed87e8a-41cf-4d8e-90f8-24422b21426c,Goal,,0.17547293,Normal,Open Play,,,,,,Sampdoria,234,00:13:33.274,Shot,True
,,,,,,,,,,,,,,,,1.051252,,,,,,,,,,,,,,,8bc9c15e-633c-4928-a939-baad5355cc28,2732,,"[97.0, 41.2]",3878558,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David López Silva,6754.0,Right Center Midfield,130,Napoli,227,['33564c39-d982-47a3-b603-6e42e020a7f4'],54,,Right Foot,,"[116.4, 40.0, 0.2]",,"[{'location': [100.7, 21.1], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [99.2, 28.7], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.2, 29.0], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 33.9], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [103.9, 32.6], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.0, 40.3], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.4, 43.1], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 42.1], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.8, 40.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.5, 23.3], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.8, 15.7], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.8, 30.9], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.2, 48.0], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",2feebdbd-7261-4511-aa93-03ed5a6ba961,Saved,,0.042198185,Normal,Open Play,,,,,,Napoli,227,00:15:54.878,Shot,
,,,,,,,,,,,,,,,,0.717736,,,,,,,,,,,,,,,bd435078-eef8-4a59-923b-0931b69e7dc2,2840,,"[96.0, 52.7]",3878558,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,137,Sampdoria,234,"['e1e39c7b-529e-4bb4-9dcf-8effa7db200b', 'e8f0776d-835c-494a-95a6-4bdf4edd0044']",4,,Left Foot,,"[118.5, 39.2, 1.9]",,"[{'location': [119.1, 40.8], 'player': {'id': 7028, 'name': 'José Manuel Reina Páez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.6, 12.9], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [91.7, 50.7], 'player': {'id': 8194, 'name': 'Mirko Valdifiori'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [89.3, 37.8], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.4, 56.3], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.4, 52.2], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.3, 45.9], 'player': {'id': 7030, 'name': 'Raúl Albiol i Tortajada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.7, 35.7], 'player': {'id': 7027, 'name': 'Christian Maggio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [83.9, 22.7], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",0d3a0065-cdbd-4e74-afb2-2562fcc9cbce,Saved,,0.033249594,Normal,Open Play,,,,,,Sampdoria,234,00:18:04.089,Shot,True
,,,,,,,,,,,,,,,,0.055924,,,,,,,,,,,,,,,998ffd40-c584-4539-9a95-5bb30725063b,2932,,"[89.6, 37.4]",3878558,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,140,Napoli,227,"['845d6ff5-c806-49b1-898e-53ec9c9063af', '953b6813-2449-417a-a715-f3249446e26a', 'd0afe596-e989-4cb6-a2d1-94b0e4283d35']",34,,Right Foot,,"[92.1, 37.4]",,"[{'location': [117.4, 39.2], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.1, 31.1], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.9, 36.5], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.7, 39.2], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.6, 44.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [82.7, 36.3], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [87.5, 26.7], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.8, 38.3], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [92.2, 37.4], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [78.4, 20.1], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [101.4, 27.2], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.7, 37.7], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [97.1, 31.4], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [85.7, 43.3], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",fc3905c0-ac49-4c77-a06c-949ee707d2f9,Blocked,,0.021230204,Normal,Open Play,,,,,,Napoli,227,00:19:34.597,Shot,True
,,,,,,,,,,,,,,,,1.265397,,,,,,,,,,,,,,,3ff66d7f-5cd6-49fe-9a75-a43bfbf4e3b5,3006,,"[105.1, 42.8]",3878558,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,144,Napoli,227,['c3f788a7-d51c-450b-8c23-f153a9590206'],10,,Head,,"[120.0, 25.9, 0.6]",,"[{'location': [104.3, 22.3], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.6, 36.0], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [96.2, 32.3], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.4, 23.3], 'player': {'id': 7031, 'name': 'Elseid Hysaj'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.4, 51.4], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.4, 41.5], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 37.5], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.3, 45.2], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.6, 24.0], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 31.5], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.6, 24.4], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.5, 28.0], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.6, 34.2], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.4, 39.0], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",17c0bfc5-980f-42ba-9e19-2593f3c45b18,Off T,,0.038391747,Normal,Open Play,,,,,,Napoli,227,00:21:10.042,Shot,
,,,,,,,,,,,,,,,,0.055333,,,,,,,,,,,,,,,fde1aecf-9b02-4b84-be34-9f352d1a66ed,3054,,"[107.9, 41.0]",3878558,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,146,Napoli,227,"['032f6492-b33e-475d-8810-f889e40bc40f', 'a9775ff4-8ae0-4ef2-93a3-de359e896b69']",20,,Right Foot,,"[110.3, 40.3]",True,"[{'location': [119.1, 33.6], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.2, 38.6], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.1, 29.0], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.5, 40.3], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 41.6], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.9, 39.3], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.1, 32.6], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [115.8, 26.6], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",c5ccb74e-3f85-470d-94cd-e7438de339d6,Blocked,,0.09514004,Volley,Open Play,,,,,,Napoli,227,00:22:20.896,Shot,
,,,,,,,,,,,,,,,,0.936764,,,,,,,,,,,,,,,f78a05f3-64ce-4f07-894b-79137ec033d9,3059,,"[98.9, 42.5]",3878558,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David López Silva,6754.0,Right Center Midfield,146,Napoli,227,['f7833272-16f3-4d6e-841f-5e93dbb311b1'],23,,Right Foot,,"[120.0, 32.8, 4.2]",,"[{'location': [99.7, 17.6], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.4, 40.7], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.4, 37.9], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 50.5], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.1, 40.2], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.9, 33.9], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 43.5], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.6, 26.4], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.1, 27.0], 'player': {'id': 16586, 'name': 'Fernando Lucas Martins'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [115.6, 28.5], 'player': {'id': 7025, 'name': 'Marek Hamšík'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [111.4, 36.6], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.9, 39.1], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,Off T,,0.06757427,Normal,Open Play,,,,,,Napoli,227,00:22:23.341,Shot,
,,,,,,,,,,,,,,,,0.053222,,,,,,,,,,,,,,,466e3c94-b986-4101-8027-952957c49ccd,3521,,"[99.2, 28.9]",3878558,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,169,Napoli,227,"['85b5c45f-5b2e-4230-84d2-cec295786df3', 'f58f08a6-e384-4c9f-8bbf-68d94cf0b74c']",10,,Right Foot,,"[100.1, 29.3]",True,"[{'location': [117.6, 38.9], 'player': {'id': 7018, 'name': 'Emiliano Viviano'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 38.9], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.3, 37.5], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.8, 26.1], 'player': {'id': 7037, 'name': 'Lorenzo Insigne'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.9, 29.7], 'player': {'id': 6759, 'name': 'Roberto Soriano'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 11.7], 'player': {'id': 5675, 'name': 'Kalidou Koulibaly'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [93.5, 40.8], 'player': {'id': 6754, 'name': 'David López Silva'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [105.4, 39.9], 'player': {'id': 7012, 'name': 'Vasco Regini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.3, 37.4], 'player': {'id': 7137, 'name': 'Ervin Zukanović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.1, 32.7], 'player': {'id': 7019, 'name': 'Matías Agustín Silvestre'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.4, 22.9], 'player': {'id': 387417, 'name': 'Mattia Cassani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.6, 50.6], 'player': {'id': 7000, 'name': 'Eder Citadin Martins'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.3, 33.4], 'player': {'id': 7009, 'name': 'Édgar Osvaldo Barreto Cáceres'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.1, 27.6], 'player': {'id': 40429, 'name': 'Angelo Palombo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",48f011d7-94f8-4956-885e-99eecd57d649,Blocked,,0.036898583,Normal,Open Play,,,,,,Napoli,227,00:35:10.154,Shot,
