50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.515429,,,,,,,,,,,,edf37013-0335-4eec-a4e4-86192fb5025a,3054,,"[110.9, 31.8]",3890403,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leroy Sané,3053.0,Right Midfield,147,Schalke 04,181,"['53f7386a-b641-44fe-a14b-802774d407c7', '99f90a0c-d1cc-461d-834d-539a86baae37']",15,True,Head,"[118.0, 37.7, 1.6]",,"[{'location': [110.5, 29.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.2, 37.1], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 45.6], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.8, 28.7], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 15.8], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [103.3, 15.6], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.1, 37.6], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.8, 45.3], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 39.5], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.5, 34.9], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.9, 43.0], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.8, 31.9], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 13.5], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",4cef597c-85ed-42f7-8467-6eaee0537675,,Saved,0.04674155,Normal,Open Play,,,,,,Schalke 04,181,00:30:15.970,Shot,True
,,,,,,,,,,,,,,,,0.753463,,,,,,,,,,,,e503561a-7e36-4e21-8cd8-09995a114d72,3160,,"[106.8, 32.1]",3890403,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Midfield,150,Schalke 04,181,"['5805858a-5316-4ae8-a81d-25ec8f2f03d1', '9e39c56c-3300-411c-bfe8-0b99bf9d3051', 'a2e84d65-7433-4d46-aea3-23a5d75ba00f']",12,,Left Foot,"[114.6, 39.1]",True,"[{'location': [106.8, 33.9], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.4, 37.2], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.8, 37.6], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.2, 50.3], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [115.0, 39.3], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 46.9], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.4, 33.0], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.2, 23.8], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [115.7, 19.7], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",9140951d-fcbd-476f-adb2-be6049caa939,,Blocked,0.07986596,Normal,Open Play,,,,,,Schalke 04,181,00:32:12.912,Shot,True
,,,,,,,,,,,,,,,,0.098439,,,,,,,,,,,,43db7080-4233-4bf3-bf93-b76e6e1025a5,3168,,"[110.0, 37.6]",3890403,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Midfield,150,Schalke 04,181,"['812713b4-6cc2-4905-868d-0376e7a257cf', 'a75b0a91-a75d-4be3-a5f5-75f9855aebe4', 'ae16c82c-656d-43f9-ac8c-500fa6f71640']",20,True,Head,"[111.0, 37.5]",,"[{'location': [103.3, 25.6], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [97.5, 35.9], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [117.5, 38.9], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.1, 45.0], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 37.6], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.4, 35.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.4, 45.1], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.9, 25.4], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.0, 22.8], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 26.9], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.7, 35.3], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.4, 42.0], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.1, 47.1], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [112.3, 20.7], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",488836a1-8c0e-4421-b520-acdaaafce58b,,Blocked,0.060526285,Normal,Open Play,,,,,,Schalke 04,181,00:32:20.513,Shot,True
,,,,,,,,,,,,,,,,0.288448,,,,,,,,,,,,375fc5de-d0d6-443c-a2df-bb7fc7e5dc17,3172,,"[103.1, 45.7]",3890403,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Center Forward,150,Schalke 04,181,"['5d656a90-eb1c-42fa-ba41-5f09cc9817a3', 'd6a848c9-40d0-4c3e-bb00-edf1eb7e3c62']",21,,Left Foot,"[109.7, 43.2]",True,"[{'location': [108.3, 35.5], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.2, 19.4], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [97.2, 36.8], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.8, 42.2], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.6, 36.7], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 46.1], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.4, 28.4], 'player': {'id': 26832, 'name': 'Tarik Elyounoussi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.4, 25.2], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.5, 37.4], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.4, 28.5], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.2, 40.8], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 42.3], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.7, 36.4], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,Blocked,0.061434336,Volley,Open Play,,,,,,Schalke 04,181,00:32:21.891,Shot,
,,,,,,,,,,,,,,,,1.052599,,,,,,,,,,,,5b72e48a-7fe6-4d1d-88f1-d0352cae68f9,3254,,"[92.5, 52.1]",3890403,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Schmid,8311.0,Left Midfield,154,Hoffenheim,175,['d5dc13e2-5013-4f6f-8fd1-3ecffa19d21a'],52,,Right Foot,"[120.0, 43.4, 4.9]",,"[{'location': [104.4, 50.4], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [104.1, 49.4], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 39.5], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 48.6], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.7, 47.5], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.2, 46.6], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.3, 43.5], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.1, 44.0], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 39.0], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.9, 33.9], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.2, 31.1], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.9, 47.4], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [83.0, 37.1], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [92.4, 54.5], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 48.7], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.3, 43.4], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.8, 38.3], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.4, 29.9], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Off T,0.036260135,Normal,Free Kick,,,,,,Hoffenheim,175,00:34:52.556,Shot,
,,,,,,,,,,,,,,,,0.27303,,,,,,,,,,,,b054d489-ddaa-49d2-9ee0-6642931aa5de,3374,,"[98.7, 56.1]",3890403,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark Uth,8387.0,Right Midfield,161,Hoffenheim,175,"['12f64833-2cd3-416e-b1d5-48a368493a48', '8a1623e7-76f6-4570-81e8-4a945c043305', 'ad886749-306d-4530-bca7-f1f67e051944']",58,,Left Foot,"[101.8, 53.8]",,"[{'location': [117.7, 40.0], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.3, 48.1], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.8, 62.7], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.4, 46.1], 'player': {'id': 27317, 'name': 'Eduardo Jesús Vargas Rojas'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.1, 36.7], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.0, 55.2], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 60.0], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [98.4, 49.5], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 55.0], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.9, 56.2], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 47.6], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.3, 37.0], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",4bc0b4bc-d9a6-409c-a27b-3677099685c2,,Blocked,0.029084334,Normal,Open Play,,,,,,Hoffenheim,175,00:37:58.279,Shot,True
,,,,,,,,,,,,,,,,0.234826,,,,,,,,,,,,25bcae9f-a7e8-4250-956f-a83346a88b59,3421,,"[89.2, 45.8]",3890403,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,163,Schalke 04,181,"['65070db9-a0d5-43f0-a19a-bbbb94c85126', 'b620bf15-f103-4ea8-b5e2-28f32bd3c8d9']",30,,Right Foot,"[93.5, 45.4]",True,"[{'location': [78.8, 60.2], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [117.0, 40.5], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.1, 53.8], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 43.1], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 38.8], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [90.2, 64.7], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [95.5, 46.2], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.5, 45.7], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [91.0, 36.2], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 36.8], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.4, 68.4], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.5, 46.9], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.6, 34.1], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.9, 47.0], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [99.5, 38.1], 'player': {'id': 3499, 'name': 'Jean-Eric Maxim Choupo-Moting'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",10c01389-31a1-441e-808b-cf0198417e12,,Blocked,0.020860082,Normal,Open Play,,,,,,Schalke 04,181,00:39:30.445,Shot,
,,,,,,,,,,,,,,,,0.257891,,,,,,,,,,,,84feef40-0a46-411a-86dc-25cac18f44c4,3533,,"[98.3, 53.7]",3890403,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Midfield,171,Schalke 04,181,"['91430444-2348-4e40-9ed7-9e74a7e2f3bf', 'f1093466-d7ed-4503-9bd9-0f4e55cd568e']",2,,Left Foot,"[100.4, 52.5]",,"[{'location': [115.9, 42.4], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.9, 68.4], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.0, 48.0], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.6, 56.4], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.3, 52.3], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.9, 46.0], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.7, 57.6], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.1, 36.5], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.8, 48.8], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [86.3, 65.0], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",c4d90a8a-50c4-48e9-9fca-bb42571f0534,,Blocked,0.022629527,Normal,Open Play,,,,,,Schalke 04,181,00:42:02.713,Shot,
,,,,,,,,,,,,,,,,1.473042,,,,,,,,,,,,c45e6ca9-dc1a-426f-bc37-43baf09e30e6,3590,,"[96.1, 18.8]",3890403,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Midfield,173,Schalke 04,181,['4c2f397e-747b-416e-8102-7bcec3719f48'],56,,Right Foot,"[120.0, 49.7, 0.5]",,"[{'location': [117.9, 39.8], 'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.3, 37.7], 'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 32.9], 'player': {'id': 8512, 'name': 'Franco Matías Di Santo'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.7, 37.3], 'player': {'id': 6324, 'name': 'Leon Goretzka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [96.5, 46.1], 'player': {'id': 40538, 'name': 'Jin-Su Kim'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.1, 35.2], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.3, 24.3], 'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.2, 18.2], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.4, 28.8], 'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",2401e825-16b0-4500-8350-6adf81bf994d,,Off T,0.010129943,Normal,Open Play,,,,,,Schalke 04,181,00:42:56.095,Shot,
,,,,,,,,,,,,,,,,0.474467,,,,,,,,,,,,1f879743-4212-4870-9f03-7cfbbe369503,3625,,"[113.5, 25.4]",3890403,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabian Lukas Schär,5537.0,Right Center Back,175,Hoffenheim,175,['40d6468b-16b3-49bf-a2f5-2b0adff22752'],11,,Left Foot,"[120.0, 33.3, 0.8]",True,"[{'location': [119.0, 38.3], 'player': {'id': 8517, 'name': 'Ralf Fährmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [114.0, 50.8], 'player': {'id': 3570, 'name': 'Pierre-Emile Højbjerg'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.9, 32.8], 'player': {'id': 3053, 'name': 'Leroy Sané'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [118.9, 51.0], 'player': {'id': 6717, 'name': 'Johannes Geis'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.5, 37.1], 'player': {'id': 3502, 'name': 'Joël Andre Job Matip'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [117.7, 41.2], 'player': {'id': 7016, 'name': 'Benedikt Höwedes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 32.2], 'player': {'id': 3510, 'name': 'Sead Kolašinac'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.6, 50.1], 'player': {'id': 25003, 'name': 'Sascha Riether'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.6, 54.1], 'player': {'id': 8311, 'name': 'Jonathan Schmid'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [111.6, 43.9], 'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [107.7, 35.7], 'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.4, 44.0], 'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.5, 38.5], 'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",efb8c4f2-ab9f-49ab-a8a7-c71a4402e137,,Off T,0.017570544,Volley,Open Play,,,,,,Hoffenheim,175,00:44:11.866,Shot,
