ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.28,,,,,,,,,,,ed942679-3bf0-4a28-8646-573700442ab7,1937,,"[92.0, 33.0]",7583,51,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Right Center Midfield,95,Mexico,794,"['80af3dfe-1ad9-4add-9b98-01791dbbd9a1', 'eb5f8a80-92e8-4f82-ad28-7ea54e996618']",48,,Left Foot,,"[98.0, 32.0]",,"[{'location': [101.0, 43.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 20.0], 'player': {'id': 5571, 'name': 'Hirving Rodrigo Lozano Bahena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.0, 55.0], 'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [91.0, 44.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.0, 33.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.0, 31.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 45.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 39.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 39.0], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",f57fb5c7-0b8e-4e30-8834-6436f2d29fd3,,,Blocked,0.037245482,Normal,Open Play,,,,,,Mexico,794,00:06:48.427,Shot,
,,,,,,,,,,,0.813,,,,,,,,,,,b26e69bb-611b-41df-9644-1083ff04bc5b,1977,,"[97.0, 54.0]",7583,53,,,,,,,,,,,,,,,,,,,,2,From Corner,Miguel Arturo Layún Prado,5556.0,Right Back,97,Mexico,794,"['1f40ea57-3b10-48ce-8af6-c0aefa3ecf38', '9dcda020-91a1-413b-bdf2-979845af404e', 'f6c7d870-7e10-4e14-99df-dc8be842a295']",2,,Right Foot,,"[101.0, 52.0]",,"[{'location': [108.0, 47.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 5.0], 'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 35.0], 'player': {'id': 5561, 'name': 'Hugo Ayala Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.0, 33.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [117.0, 42.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 37.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 40.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 3058, 'name': 'Javier Hernández Balcázar'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 47.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 42.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 47.0], 'player': {'id': 5564, 'name': 'Carlos Joel Salcedo Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.0, 19.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [96.0, 40.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.0, 54.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.0, 54.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 60.0], 'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,,Blocked,0.024707977,Normal,Open Play,,,,,,Mexico,794,00:08:02.707,Shot,True
,,,,,,,,,,,1.16,,,,,,,,,,,0b9951cb-d96d-4c87-884e-03e47fc0948d,2070,,"[99.0, 54.0]",7583,55,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Right Center Forward,101,Brazil,781,['03acc431-7149-4b5d-8a41-e4d5d889b732'],33,,Right Foot,,"[120.0, 34.8, 1.8]",,"[{'location': [118.0, 42.0], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 59.0], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 51.0], 'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 38.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 42.0], 'player': {'id': 5561, 'name': 'Hugo Ayala Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 46.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.0, 48.0], 'player': {'id': 5564, 'name': 'Carlos Joel Salcedo Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 56.0], 'player': {'id': 5576, 'name': 'Jesús Daniel Gallardo Vasconcelos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 55.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [105.0, 32.0], 'player': {'id': 5556, 'name': 'Miguel Arturo Layún Prado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 29.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.0, 27.0], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",711cbb65-ed05-4a87-836a-c1823765cf68,,,Off T,0.033213302,Normal,Open Play,,,,,,Brazil,781,00:10:33.440,Shot,
,,,,,,,,,,,0.44,,,,,,,,,,,994b20ac-09db-4b53-9b99-84acdb1a6108,2227,,"[107.0, 43.0]",7583,58,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Center Midfield,105,Brazil,781,['8a9ca834-ee01-4d0c-9560-f5c3bdb12369'],41,,Right Foot,,"[120.0, 43.6, 1.5]",True,"[{'location': [120.0, 61.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [117.0, 59.0], 'player': {'id': 5576, 'name': 'Jesús Daniel Gallardo Vasconcelos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 55.0], 'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.0, 35.0], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.0, 45.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [105.0, 48.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.0, 44.0], 'player': {'id': 5564, 'name': 'Carlos Joel Salcedo Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 40.0], 'player': {'id': 5561, 'name': 'Hugo Ayala Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 36.0], 'player': {'id': 5556, 'name': 'Miguel Arturo Layún Prado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 32.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",33d57d4d-0a83-4a58-8b48-dc8c459d6cf5,,,Saved,0.12308221,Normal,Open Play,,,,,,Brazil,781,00:13:41.347,Shot,
,,,,,,,,,,,0.493,,,,,,,,,,,c1c90ad5-73a7-4cde-a798-b60e47bb7f8d,2322,,"[91.0, 41.0]",7583,60,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Left Wing,111,Mexico,794,"['2734a51f-0eb7-4d9c-95da-feb6f2f78b72', '56b50cba-e03d-47e7-a031-ce2c92daf8c5']",41,,Right Foot,,"[98.0, 42.0]",,"[{'location': [80.0, 47.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [97.0, 42.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [85.0, 37.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.0, 40.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 30.0], 'player': {'id': 5568, 'name': 'Raúl Alonso Jiménez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [98.0, 35.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 49.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [89.0, 52.0], 'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",597dea35-5c88-497b-a0d6-20b93b4fccd9,,,Blocked,0.03328007,Normal,Open Play,,,,,,Mexico,794,00:15:41.427,Shot,
,,,,,,,,,,,1.24,,,,,,,,,,,8785ff30-26d7-42d2-a667-36520f745a92,2329,,"[100.0, 56.0]",7583,60,,,,,,,,,,,,,,,,,,,,2,From Counter,Carlos Alberto Vela Garrido,5560.0,Right Wing,111,Mexico,794,['c931416c-8116-40f5-8815-9c218adcee01'],43,,Left Foot,,"[120.0, 41.1, 2.2]",,"[{'location': [96.0, 53.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.0, 41.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 38.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 27.0], 'player': {'id': 5568, 'name': 'Raúl Alonso Jiménez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 43.0], 'player': {'id': 5571, 'name': 'Hirving Rodrigo Lozano Bahena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.0, 34.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.0, 52.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 55.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,Saved,0.038836006,Normal,Open Play,,,,,,Mexico,794,00:15:43.947,Shot,
,,,,,,,,,,,0.52,,,,,,,,,,,0c82f07a-b9a0-4876-94ba-e7a875c331ea,2366,,"[106.0, 54.0]",7583,62,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,117,Brazil,781,"['082d5f5c-953e-49e2-b31f-0a65b46e0c93', 'fbdd9567-cb00-4223-af86-83e449104c93']",59,,Right Foot,,"[118.0, 41.3, 2.3]",,"[{'location': [97.0, 40.0], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 39.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 40.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.0, 42.0], 'player': {'id': 5561, 'name': 'Hugo Ayala Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 60.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.0, 31.0], 'player': {'id': 5563, 'name': 'José Andrés Guardado Hernández'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 33.0], 'player': {'id': 5556, 'name': 'Miguel Arturo Layún Prado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.0, 43.0], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 48.0], 'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 53.0], 'player': {'id': 5564, 'name': 'Carlos Joel Salcedo Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 53.0], 'player': {'id': 5576, 'name': 'Jesús Daniel Gallardo Vasconcelos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",f1340e80-3d6d-4e0d-b652-2099c96a136a,,,Saved,0.026730016,Normal,Open Play,,,,,,Brazil,781,00:17:59.200,Shot,True
,,,,,,,,,,,1.0,,,,,,,,,,,5d1c884e-08cb-4525-8977-e38447c34341,2523,,"[104.0, 40.0]",7583,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Right Center Forward,129,Brazil,781,['d56e0544-9b74-4471-8b12-89441f7d4eb7'],37,,Left Foot,True,"[120.0, 35.0, 0.2]",,"[{'location': [110.0, 48.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [101.0, 41.0], 'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.0, 43.0], 'player': {'id': 5576, 'name': 'Jesús Daniel Gallardo Vasconcelos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 31.0], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 35.0], 'player': {'id': 5561, 'name': 'Hugo Ayala Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.0, 41.0], 'player': {'id': 5564, 'name': 'Carlos Joel Salcedo Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 36.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.0, 36.0], 'player': {'id': 5556, 'name': 'Miguel Arturo Layún Prado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 32.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",852cff26-c6b7-437a-922c-900f73e6a5ad,,,Off T,0.10312629,Normal,Open Play,,,,,,Brazil,781,00:22:37.480,Shot,
,,,,,,,,,,,0.533,,,,,,,,,,,d5cae94c-6436-4449-b56e-1bad16260494,2584,,"[93.0, 41.0]",7583,69,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Andrés Guardado Hernández,5563.0,Right Center Midfield,131,Mexico,794,"['549bf93f-3b0b-4be6-92ae-4a5fe07c6d03', '95f06561-7748-48c0-9625-baac53ede1c2']",13,,Left Foot,,"[105.0, 40.0]",True,"[{'location': [116.0, 50.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [111.0, 55.0], 'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.0, 40.0], 'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 48.0], 'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 49.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.0, 39.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 38.0], 'player': {'id': 5838, 'name': 'Fágner Conserva Lemos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.0, 29.0], 'player': {'id': 5571, 'name': 'Hirving Rodrigo Lozano Bahena'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [109.0, 34.0], 'player': {'id': 5568, 'name': 'Raúl Alonso Jiménez Rodríguez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [79.0, 57.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [86.0, 42.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [91.0, 52.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [96.0, 25.0], 'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.0, 40.0], 'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 60.0], 'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [117.0, 52.0], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,,Blocked,0.030940883,Normal,Open Play,,,,,,Mexico,794,00:24:13.347,Shot,
,,,,,,,,,,,1.04,,,,,,,,,,,9c2ae046-bae3-4da0-bb93-eb6f92a5da7d,2721,,"[97.0, 55.0]",7583,74,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian Borges da Silva,3472.0,Right Wing,136,Brazil,781,['b92c0215-8d27-405c-a973-7c7e091f21dc'],46,,Left Foot,,"[119.0, 42.8, 0.2]",,"[{'location': [86.0, 52.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [100.0, 66.0], 'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [100.0, 55.0], 'player': {'id': 5576, 'name': 'Jesús Daniel Gallardo Vasconcelos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 25.0], 'player': {'id': 3202, 'name': 'Gabriel Fernando de Jesus'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [88.0, 27.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [95.0, 27.0], 'player': {'id': 5560, 'name': 'Carlos Alberto Vela Garrido'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [95.0, 47.0], 'player': {'id': 5575, 'name': 'Héctor Miguel Herrera López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.0, 61.0], 'player': {'id': 5564, 'name': 'Carlos Joel Salcedo Hernández'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 50.0], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 40.0], 'player': {'id': 5561, 'name': 'Hugo Ayala Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 43.0], 'player': {'id': 5542, 'name': 'José Paulo Bezzera Maciel Júnior'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [117.0, 43.0], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 39.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.0, 30.0], 'player': {'id': 5556, 'name': 'Miguel Arturo Layún Prado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",b3d3cfd7-f6b7-4b23-87ed-5ee8832a7810,,,Saved,0.025631027,Normal,Open Play,,,,,,Brazil,781,00:29:46.760,Shot,
