bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.698766,,,,,,,,,,,,,d9dfac98-e063-437a-818c-3f63c4434a67,1705,,"[114.1, 44.9]",3754006,56,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,111,Leicester City,22,['a50faa10-11a3-4c93-9988-72d79627d7ac'],30,,Left Foot,,"[120.0, 39.4, 1.3]",True,"[{'location': [109.9, 39.8], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.1, 38.8], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.4, 38.3], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [92.6, 16.5], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [88.2, 19.9], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.9, 27.3], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.2, 44.4], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 38.2], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [96.3, 22.1], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.6, 37.6], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [117.2, 42.6], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f8a36a3d-80eb-40e3-a377-cf6e24cd8eb5,,Goal,0.22865681,Volley,Open Play,,,,,,Leicester City,22,00:11:30.659,Shot,
,,,,,,,,,,,,,,,,,1.013291,,,,,,,,,,,,,6e0f1705-8898-4a34-8e83-e3044cb4a97a,1845,,"[111.5, 33.8]",3754006,62,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,121,Leicester City,22,['7cad6c11-dc29-4b1d-9c3d-7464f4967c53'],46,,Left Foot,,"[120.0, 45.1, 0.2]",True,"[{'location': [114.1, 18.4], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [111.4, 43.8], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 32.1], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.4, 41.0], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.7, 35.0], 'player': {'id': 3967, 'name': 'Claudio Ariel Yacob'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.2, 24.2], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [110.6, 31.0], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.8, 22.2], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 38.3], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 42.0], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [115.3, 47.1], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [99.0, 21.4], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",2676692b-a3ff-4e95-8394-8d2bf7ec2700,,Off T,0.1932303,Backheel,Open Play,,,,,,Leicester City,22,00:17:46.933,Shot,
,,,,,,,,,,,,,,,,,0.513324,,,,,,,,,,,,,ac89f40b-fbc3-40f9-92cd-38d28fb0481f,1873,,"[115.0, 36.1]",3754006,63,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Right Midfield,123,Leicester City,22,['8187bc7c-69f2-4228-adc2-3543b90cacaa'],48,,Left Foot,,"[120.0, 43.5, 1.9]",True,"[{'location': [114.1, 37.7], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.5, 39.8], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.5, 39.7], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.8, 32.6], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [112.3, 42.7], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.3, 37.7], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.7, 39.4], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.9, 42.2], 'player': {'id': 3671, 'name': 'José Leonardo Ulloa'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",4f54ca83-334c-4682-b7ba-7159f8410bdd,,Goal,0.39787433,Volley,Open Play,,,,,,Leicester City,22,00:18:48.727,Shot,
,,,,,,,,,,,,,,,,,0.55202,,,,,,,,,,,,,59aef22c-775e-466b-a9b4-5215a8e9d73b,2085,,"[117.7, 43.5]",3754006,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Left Center Forward,137,West Bromwich Albion,27,"['0e128270-4ccf-45c8-9ff4-80543ec35432', '0ffca744-516c-47fe-a5b6-14b2011c6cdd']",41,True,Head,,"[117.9, 41.9]",,"[{'location': [102.5, 44.5], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.7, 45.6], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.4, 39.3], 'player': {'id': 4630, 'name': 'Saido Berahino'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.3, 35.1], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.2, 40.5], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.4, 39.1], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 43.0], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 42.0], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [107.5, 53.6], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [94.7, 56.0], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [119.4, 41.2], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",5ff7f328-6d25-43af-9b2f-86481b41f131,,Wayward,0.23791984,Normal,Open Play,,,,,,West Bromwich Albion,27,00:26:41.677,Shot,True
,,,,,,,,,,,,,,,,,0.586398,,,,,,,,,,,,,55e1feb6-dffe-4131-be57-fa1cb8a0ca2d,2272,,"[107.9, 46.6]",3754006,76,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jamie Vardy,10960.0,Left Center Forward,148,Leicester City,22,['543f2dc4-fe23-4326-94db-bb2aa6c1f76a'],21,,Right Foot,,"[120.0, 36.3, 1.9]",,"[{'location': [96.5, 28.6], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.5, 36.1], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.1, 38.6], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [94.0, 31.8], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.6, 47.6], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.2, 49.7], 'player': {'id': 3541, 'name': 'Chris Brunt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.9, 45.9], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.5, 44.1], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",22ddddc3-f637-478c-96bb-ccf53bb7520e,,Goal,0.30264518,Normal,Open Play,,,,,,Leicester City,22,00:31:21.928,Shot,
,,,,,,,,,,,,,,,,,0.151648,,,,,,,,,,,,,b699c88b-c82d-4ad3-9c45-24a752b9bf92,2288,,"[94.0, 20.9]",3754006,77,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,James McClean,3514.0,Left Midfield,149,West Bromwich Albion,27,"['891ca2ad-8ceb-496e-9395-36e63daddb64', 'c8a4fe8c-3992-4f1d-a512-9f1f915b8a36']",43,,Left Foot,True,"[117.9, 37.4, 0.9]",,"[{'location': [86.3, 45.6], 'player': {'id': 3490, 'name': 'James Morrison'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [94.7, 46.2], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.0, 32.3], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [78.9, 50.1], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.4, 16.3], 'player': {'id': 40124, 'name': 'Rickie Lambert'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [89.9, 17.4], 'player': {'id': 3631, 'name': 'Nathan Dyer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [95.1, 22.6], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.1, 23.1], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 25.2], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.6, 35.0], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [100.2, 32.1], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.4, 55.4], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [100.1, 44.9], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.4, 37.6], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",7a170b34-d12f-412a-a685-220940fd59bc,,Saved,0.007516928,Normal,Open Play,,,,,,West Bromwich Albion,27,00:32:43.302,Shot,
,,,,,,,,,,,,,,,,,0.578043,,,,,,,,,,,,,00a14521-47bd-4db6-878b-0285bccc0e3a,2328,,"[111.5, 43.2]",3754006,78,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Left Center Forward,153,West Bromwich Albion,27,"['60d38f42-dd32-4b7d-bc1d-dd82755fa896', 'b5faa5c6-93cb-4c5c-9895-b47819aaa44f']",53,True,Head,,"[118.9, 42.1, 0.7]",,"[{'location': [108.2, 39.2], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [113.2, 42.7], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.4, 43.6], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 39.7], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 55.4], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [112.8, 60.4], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.7, 55.8], 'player': {'id': 40124, 'name': 'Rickie Lambert'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.8, 48.0], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [94.8, 59.8], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [99.0, 59.6], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.4, 41.9], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",23b10892-3c1c-47fe-a5f0-b069551e892c,,Saved,0.0783906,Normal,Open Play,,,,,,West Bromwich Albion,27,00:33:53.243,Shot,True
,,,,,,,,,,,,,,,,,0.337804,,,,,,,,,,,,,1e241263-5d6e-4d0a-b48b-f62139ba475a,2442,,"[108.0, 40.0]",3754006,83,,,,,,,,,,,,,,,,,,,,,,2,Other,Rickie Lambert,40124.0,Right Center Forward,162,West Bromwich Albion,27,['50a898ff-404d-4be0-b652-cb69e9497df0'],34,,Right Foot,,"[120.0, 43.5, 0.4]",,,,,Goal,0.7835,Normal,Penalty,,,,,,West Bromwich Albion,27,00:38:34.726,Shot,
,,,,,,,,,,,,,,,,,0.233062,,,,,,,,,,,,,6b030790-b1fa-4ae3-93a7-dc23b16ec31b,2460,,"[109.8, 46.5]",3754006,84,,,,,,,,,,,,,,,,,,,,,,2,From Counter,José Salomón Rondón Giménez,4041.0,Left Center Forward,164,West Bromwich Albion,27,"['079724ea-e815-433f-a2c5-5b12e1c47470', '9b02ddf8-93a1-479e-ac6d-a57bc1ab2185']",16,,Right Foot,,"[110.4, 46.3]",,"[{'location': [96.4, 53.7], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.1, 46.3], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 50.5], 'player': {'id': 3662, 'name': 'Danny Drinkwater'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.8, 55.7], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.2, 46.9], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 44.8], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.3, 72.0], 'player': {'id': 40124, 'name': 'Rickie Lambert'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.7, 65.1], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",9dcc0378-0cd7-48b1-b367-4a84d22f5d84,,Blocked,0.11884905,Normal,Open Play,,,,,,West Bromwich Albion,27,00:39:16.683,Shot,
,,,,,,,,,,,,,,,,,1.219577,,,,,,,,,,,,,280aba29-24f8-4bec-901b-318ca6e7a442,2547,,"[103.3, 38.1]",3754006,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum McManaman,9551.0,Left Back,165,West Bromwich Albion,27,['a3b0669b-8de9-48a7-849a-f75a342a9504'],18,,Right Foot,,"[120.0, 45.2, 0.7]",,"[{'location': [90.8, 61.4], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [99.4, 54.6], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.6, 39.4], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 31.6], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.9, 26.2], 'player': {'id': 40124, 'name': 'Rickie Lambert'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [88.2, 59.3], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.3, 34.8], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.6, 38.7], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.4, 47.8], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 39.3], 'player': {'id': 3665, 'name': 'Andrew Philip King'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [101.8, 40.4], 'player': {'id': 3631, 'name': 'Nathan Dyer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [106.7, 26.2], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",c2848bf4-3c9e-4950-b23a-4b1dad4f89ad,,Off T,0.083356574,Normal,Open Play,,,,,,West Bromwich Albion,27,00:41:18.688,Shot,
,,,,,,,,,,,,,,,,,1.033682,,,,,,,,,,,,,043db93f-8e54-44cf-a994-1043dbf41010,2710,,"[101.5, 46.1]",3754006,91,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Callum McManaman,9551.0,Left Back,170,West Bromwich Albion,27,['dd0e8e40-e9f5-4551-a1d1-56b0c28382e9'],59,,Right Foot,,"[120.0, 42.7, 7.5]",True,"[{'location': [118.2, 41.2], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.6, 53.8], 'player': {'id': 3520, 'name': 'Jeffrey Schlupp'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.3, 49.4], 'player': {'id': 3814, 'name': 'Riyad Mahrez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [109.1, 45.8], 'player': {'id': 40123, 'name': 'Robert Huth'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.3, 42.2], 'player': {'id': 3813, 'name': 'Wes Morgan'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.5, 33.8], 'player': {'id': 3270, 'name': 'Danny Simpson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.5, 44.5], 'player': {'id': 3961, 'name': ""N''Golo Kanté""}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.0, 54.9], 'player': {'id': 40124, 'name': 'Rickie Lambert'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [92.9, 64.2], 'player': {'id': 2966, 'name': 'Stéphane Sessègnon'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.8, 42.1], 'player': {'id': 4041, 'name': 'José Salomón Rondón Giménez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",a691a6d3-8327-47e9-805a-3a994628cd87,,Off T,0.053422675,Volley,Open Play,,,,,,West Bromwich Albion,27,00:46:59.930,Shot,
,,,,,,,,,,,,,,,,,0.140948,,,,,,,,,,,,,a020a6b9-6f80-4339-a5a2-2ddd59713a88,2754,,"[107.4, 25.8]",3754006,94,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riyad Mahrez,3814.0,Left Midfield,175,Leicester City,22,"['5a4da056-7012-462f-8e4a-e52029a2a24d', 'c46b1256-8976-43ea-9dcd-0a2981833d86']",0,,Left Foot,,"[107.8, 26.4]",,"[{'location': [97.1, 12.0], 'player': {'id': 10960, 'name': 'Jamie Vardy'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.0, 37.1], 'player': {'id': 5108, 'name': 'Glyn Oliver Myhill'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 42.3], 'player': {'id': 3514, 'name': 'James McClean'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.4, 29.0], 'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.9, 37.1], 'player': {'id': 11012, 'name': 'Jonathan Grant Evans'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 27.1], 'player': {'id': 3596, 'name': 'Gareth McAuley'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 23.8], 'player': {'id': 3523, 'name': 'Craig Dawson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 40.5], 'player': {'id': 3631, 'name': 'Nathan Dyer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",b9125ed4-3d9f-4645-abae-4423626c7cde,,Blocked,0.05703448,Normal,Open Play,,,,,,Leicester City,22,00:49:00.670,Shot,
