50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.570499,,,,,,,,,,,,,,,f3a0917e-3701-4608-a0c6-b86d8ce8e385,2547,,,"[109.1, 44.1]",3754286,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Odion Jude Ighalo,5458.0,Right Center Forward,168,Watford,23,['7c5ec6b9-3610-4148-8992-08b55a0f5cae'],49,,Right Foot,"[117.1, 42.6, 0.2]",True,"[{'location': [102.3, 48.4], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 53.0], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.3, 49.1], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.7, 32.2], 'player': {'id': 9578, 'name': 'Jonathan Howson'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.3, 43.2], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.3, 35.2], 'player': {'id': 4808, 'name': 'Andre Wisdom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.6, 42.6], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [95.6, 46.8], 'player': {'id': 16334, 'name': 'Graham Dorrans'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.1, 59.0], 'player': {'id': 36983, 'name': 'Juan Carlos Paredes Reasco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [103.6, 57.3], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.9, 27.1], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [89.2, 22.9], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",0e9e348d-d900-4997-a3df-665d88d6ec4d,,Saved,0.28323007,Normal,Open Play,,,,,,Watford,23,00:31:49.187,Shot,
,,,,,,,,,,,,,,,,,0.733928,,,,,,,,,,,,,,,7848d2bf-dec4-4ee6-9323-827fa08fc252,2578,,,"[111.3, 37.7]",3754286,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,172,Watford,23,['4f6291b4-0cb1-4628-8a4c-7a813e179cc8'],19,,Left Foot,"[112.9, 37.9, 0.8]",,"[{'location': [110.5, 36.9], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.7, 26.8], 'player': {'id': 4808, 'name': 'Andre Wisdom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.6, 34.2], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.2, 35.9], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.2, 51.5], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [84.8, 16.7], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [90.9, 28.4], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [113.3, 38.3], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",f3c3f0a0-fdad-4a9b-83f9-31fa6523111f,True,Saved,0.36011946,Half Volley,Open Play,,,,,,Watford,23,00:33:19.129,Shot,
,,,,,,,,,,,,,,,,,0.771839,,,,,,,,,,,,,,,340fc2f1-cf9d-42e1-8ff7-a4296e090d44,2598,,,"[106.9, 49.0]",3754286,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cameron Jerome,4807.0,Center Forward,174,Norwich City,56,"['2d0d659c-2c77-49a3-b4b4-c8ee91671372', '6df897b2-1092-4dcb-a035-3534789cf8ed']",22,True,Head,"[120.0, 50.7, 1.0]",,"[{'location': [107.2, 48.6], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.2, 40.5], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.3, 47.5], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.1, 50.5], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 51.1], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [117.1, 41.5], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 32.1], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 25.6], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [98.5, 18.6], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",dd01a288-c871-4dd3-aa3a-0546043811a7,,Off T,0.022907812,Normal,Open Play,,,,,,Norwich City,56,00:34:22.599,Shot,True
,,,,,,,,,,,,,,,,,0.038645,,,,,,,,,,,,,,,d46ee13a-5e40-4e41-8165-45761f5f30af,2758,,,"[105.8, 51.2]",3754286,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Brady,10967.0,Left Midfield,184,Norwich City,56,"['4966f93b-3643-4609-abdf-a5a60a054507', '72e284db-30ed-4d7d-a409-615ee9972244']",39,,Left Foot,"[106.3, 50.4]",,"[{'location': [113.4, 39.6], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [112.7, 51.5], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.5, 43.6], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 49.8], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [108.0, 47.8], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.8, 45.2], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 48.4], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [102.5, 41.3], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 36.8], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [95.2, 53.5], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.9, 40.8], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",02cd852a-3cb0-4f39-a1ce-42b799d17e8f,,Blocked,0.06441327,Normal,Open Play,,,,,,Norwich City,56,00:40:39.384,Shot,
,,,,,,,,,,,,,,,,,0.87399,,,,,,,,,,,,,,,672f0bcd-8305-49da-8fb9-baca5a5ddd17,2787,,,"[91.3, 39.0]",3754286,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Graham Dorrans,16334.0,Right Center Midfield,187,Norwich City,56,['bf277a62-d416-4779-ac13-13106c5cd8f0'],31,,Right Foot,"[116.2, 38.4, 1.3]",,"[{'location': [96.5, 41.8], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 44.3], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.0, 44.9], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [85.5, 49.7], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [92.4, 17.8], 'player': {'id': 36983, 'name': 'Juan Carlos Paredes Reasco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [89.5, 35.5], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.8, 34.4], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.4, 39.7], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 40.3], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.9, 46.5], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.0, 53.6], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [101.4, 48.7], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Saved,0.022770576,Half Volley,Open Play,,,,,,Norwich City,56,00:42:31.342,Shot,
,,,,,,,,,,,,,,,,,1.4378,,,,,,,,,,,,,,,a5878f7d-ba22-4deb-b79b-a4131974d468,2849,,,"[96.1, 39.4]",3754286,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ryan Bennett,9930.0,Right Center Back,190,Norwich City,56,['a3ffb24c-0d12-46f7-bf17-61ad090bf08f'],59,,Right Foot,"[115.8, 39.7, 0.6]",True,"[{'location': [101.2, 55.6], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.7, 52.2], 'player': {'id': 43081, 'name': 'Almen Abdi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [87.2, 54.2], 'player': {'id': 4808, 'name': 'Andre Wisdom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.8, 24.9], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [96.0, 29.1], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.5, 20.9], 'player': {'id': 36983, 'name': 'Juan Carlos Paredes Reasco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [100.7, 25.5], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.6, 27.5], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 45.2], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.9, 33.6], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.3, 40.1], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 39.0], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.7, 44.4], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [116.9, 39.6], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 41.6], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",7faed9a2-4d49-4f9c-b86f-ce39fa1fd457,,Saved,0.04930249,Normal,Open Play,,,,,,Norwich City,56,00:43:59.909,Shot,
,,,,,,,,,,,,,,,,,3.272824,,,,,,,,,,,,,,,4b3029cd-2fe4-4fb1-b963-3705b9211f57,2863,,,"[51.0, 34.0]",3754286,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Graham Dorrans,16334.0,Right Center Midfield,194,Norwich City,56,['f01fe925-032d-4cde-9d84-0000966befdb'],3,,Right Foot,"[120.0, 59.6, 0.9]",,"[{'location': [45.2, 25.9], 'player': {'id': 36983, 'name': 'Juan Carlos Paredes Reasco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [54.2, 28.7], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [75.3, 47.5], 'player': {'id': 23663, 'name': 'Dieumerci Mbokani Bezua'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [70.6, 51.2], 'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [72.4, 42.3], 'player': {'id': 3288, 'name': 'Miguel Ángel Britos Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [66.4, 34.2], 'player': {'id': 3263, 'name': 'Craig Cathcart'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [64.0, 27.7], 'player': {'id': 3991, 'name': 'Allan Romeo Nyom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [58.3, 56.2], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [56.5, 37.0], 'player': {'id': 4807, 'name': 'Cameron Jerome'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [47.9, 35.2], 'player': {'id': 3721, 'name': 'Etienne Capoue'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.6, 46.6], 'player': {'id': 3522, 'name': 'Heurelho da Silva Gomes'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [52.8, 35.8], 'player': {'id': 3626, 'name': 'Ben Watson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",dad3fc4a-6365-4bef-9b5c-7fa395cee3d7,,Off T,0.0041558393,Normal,Open Play,,,,,,Norwich City,56,00:45:03.430,Shot,
,,,,,,,,,,,,,,,,,0.782134,,,,,,,,,,,,,,,bc13c8c8-a157-44f5-80e9-6f4bd9066a17,2876,,,"[108.7, 45.6]",3754286,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Odion Jude Ighalo,5458.0,Right Center Forward,195,Watford,23,['b6b0499c-92aa-42e1-babd-72e7a194ad91'],52,,Right Foot,"[120.0, 38.6, 0.2]",,"[{'location': [93.6, 31.0], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [99.2, 31.7], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.8, 45.2], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 43.5], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 43.2], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.4, 24.8], 'player': {'id': 4808, 'name': 'Andre Wisdom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",74e74ae0-1bad-46be-a5e9-23ee126304f4,True,Goal,0.46628997,Normal,Open Play,,,,,,Watford,23,00:45:52.388,Shot,
,,,,,,,,,,,,,,,,,3.264047,,,,,,,,,,,,,,,fe755e1f-6f00-43c8-98b4-977650bf99ce,2975,,,"[72.7, 47.2]",3754286,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adlène Guédioura,4828.0,Right Center Forward,203,Watford,23,['9734f64c-b98d-4f9f-a3e6-570b5199dbd1'],14,,Right Foot,"[120.0, 36.9, 4.9]",,"[{'location': [104.6, 36.2], 'player': {'id': 9014, 'name': 'Declan Rudd'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.4, 26.7], 'player': {'id': 3454, 'name': 'Troy Deeney'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [83.1, 29.5], 'player': {'id': 4808, 'name': 'Andre Wisdom'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [80.1, 35.7], 'player': {'id': 9930, 'name': 'Ryan Bennett'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [56.5, 68.2], 'player': {'id': 36983, 'name': 'Juan Carlos Paredes Reasco'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [82.7, 46.9], 'player': {'id': 31296, 'name': 'Sébastien Aymar Bassong Nguena'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [66.7, 76.9], 'player': {'id': 3576, 'name': 'Martin Olsson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [61.5, 54.4], 'player': {'id': 10967, 'name': 'Robert Brady'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [62.6, 42.7], 'player': {'id': 9463, 'name': 'Alexander Banor Tettey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Off T,0.014714069,Half Volley,Open Play,,,,,,Watford,23,00:50:14.080,Shot,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[1.6, 38.7]",,Set,,Shot Faced,acd852d6-00bd-4768-a29f-24813827c1c9,330,,,"[1.6, 38.7]",3754286,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heurelho da Silva Gomes,3522.0,Goalkeeper,27,Norwich City,56,['0afcb349-5404-4e5a-882f-3655a27dcdf5'],37,,,,,,,,,,,,,,,,,Watford,23,00:09:37.013,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[2.3, 39.6]",,Set,,Shot Faced,0db02607-de64-4991-a0e9-80da55b2d715,452,,,"[2.3, 39.6]",3754286,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rudd,9014.0,Goalkeeper,34,Watford,23,['1db761c3-d52f-4bbc-9f90-d64765e2d137'],1,,,,,,,,,,,,,,,,,Norwich City,56,00:13:01.100,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[2.8, 43.2]",,Set,,Shot Faced,bd146551-0894-4b49-88c9-817c6a80765e,590,,,"[2.8, 43.2]",3754286,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Declan Rudd,9014.0,Goalkeeper,42,Watford,23,['c7890c94-d2c9-4c07-abcb-3fc0aa6a24ef'],8,,,,,,,,,,,,,,,,,Norwich City,56,00:17:08.756,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,No Touch,Set,Diving,Penalty Conceded,be2a8cfa-97db-4055-867e-5ab58771f9c8,1029,,,"[1.0, 40.0]",3754286,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Declan Rudd,9014.0,Goalkeeper,67,Watford,23,['97dfd20e-c1a9-4608-ae3b-2bce1c3e6672'],58,,,,,,,,,,,,,,,,,Norwich City,56,00:29:58.347,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[2.7, 37.4]",,Set,,Shot Faced,e0f70a80-48c6-4292-8de3-5d3eb04764db,1291,,,"[2.7, 37.4]",3754286,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Declan Rudd,9014.0,Goalkeeper,81,Watford,23,['22738410-3adc-4b19-b3c9-3a22eb99018f'],34,,,,,,,,,,,,,,,,,Norwich City,56,00:38:34.268,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,In Play Safe,,,Punch,8554eaa3-ba70-4195-b8cf-cec0de9e09cd,1314,,,"[7.0, 37.5]",3754286,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,82,Norwich City,56,['30e84976-8d0c-46b4-8ef6-88834e8ba9cf'],22,,,,,,,,,,,,,,,,,Watford,23,00:39:22.437,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Right Foot,,In Play Safe,Set,Standing,Shot Saved,42d70824-3929-4084-ba49-a0d61d8d2718,1467,,,"[3.0, 47.6]",3754286,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Declan Rudd,9014.0,Goalkeeper,88,Watford,23,['98c68309-377e-4cfa-b469-c1c406bd7577'],32,,,,,,,,,,,,,,,,,Norwich City,56,00:43:32.409,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[3.1, 41.3]",,Set,,Shot Faced,ed99c8f3-db60-448a-973e-871bf885b1dc,1547,,,"[3.1, 41.3]",3754286,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,96,Norwich City,56,['95df0a06-919d-473b-b65b-67a941085051'],43,,,,,,,,,,,,,,,,,Watford,23,00:46:43.041,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[6.6, 40.1]",,Set,,Shot Faced,d54e301e-513c-4c62-a8f6-96dd3ae8343d,1603,,,"[6.6, 40.1]",3754286,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,102,Norwich City,56,['95b754f7-c1e3-4535-b4b1-bb014c5fa66b'],34,,,,,,,,,,,,,,,,,Watford,23,00:01:34.254,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,8c70f6a3-059d-46c0-aafd-e29ff2634f25,1693,,,"[2.0, 39.2]",3754286,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,108,Norwich City,56,['82571283-f49e-4893-b876-4bcf208280d2'],23,,,,,,,,,,,,,,,,,Watford,23,00:04:23.738,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Left Foot,,Touched Out,Set,Standing,Shot Saved,7858b697-1571-4d9b-8749-09c4aac8d309,1820,,,"[1.2, 33.7]",3754286,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rudd,9014.0,Goalkeeper,118,Watford,23,['f748dc66-6a6f-44fa-90ab-2dbbf9742fb6'],44,,,,,,,,,,,,,,,,,Norwich City,56,00:09:44.851,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,"[4.1, 43.1]",,Set,,Shot Faced,5f4e7278-0da2-41fe-932d-8a9d62811043,1928,,,"[4.1, 43.1]",3754286,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rudd,9014.0,Goalkeeper,122,Watford,23,['a6b9fba5-0c6c-4342-887b-46e60acbf641'],53,,,,,,,,,,,,,,,,,Norwich City,56,00:11:53.347,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Left Foot,,Clear,,,Keeper Sweeper,c722f1e5-661f-40df-b39c-ff8ff79d7fc7,2120,,,"[7.6, 35.9]",3754286,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rudd,9014.0,Goalkeeper,135,Watford,23,['7a7961e1-7580-4316-aafc-8b3071736c3f'],23,,,,,,,,,,,,,,,,,Norwich City,56,00:17:23.799,Goal Keeper,
