ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.364891,,,,,,,,,,,,0bcd9020-d1e2-41d1-a5a9-5dee74e2d3a2,2478,,"[94.6, 26.7]",3754330,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordan Veretout,7153.0,Right Center Midfield,139,Aston Villa,59,"['61851bd2-ec23-45dd-9bca-27c7e1b76ad9', 'a1d9ff86-9118-4fe5-bb87-1fe034d9540a']",37,,Right Foot,"[102.4, 30.9]",,"[{'location': [103.0, 32.0], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [103.0, 31.0], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 30.3], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 29.6], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.8, 31.4], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [104.0, 38.1], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [104.4, 40.9], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.8, 45.0], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.9, 49.1], 'player': {'id': 3636, 'name': 'Charlie Adam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 28.9], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.2, 39.7], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.3, 29.3], 'player': {'id': 19362, 'name': 'Rudy Gestede'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [102.3, 31.7], 'player': {'id': 3450, 'name': 'Jordan Ayew'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [102.2, 42.0], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.2, 41.8], 'player': {'id': 42700, 'name': 'Micah Richards'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.1, 48.1], 'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.4, 50.4], 'player': {'id': 9638, 'name': 'Jack Grealish'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [92.9, 28.0], 'player': {'id': 4347, 'name': 'Jordan Amavi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.8, 20.7], 'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",,,Blocked,0.040673684,Normal,Free Kick,,,,,,Aston Villa,59,00:17:37.892,Shot,
,,,,,,,,,,,,,,,,0.356611,,,,,,,,,,,,e71f0556-0054-49bd-878f-ad8268c29ff4,2517,,"[90.7, 31.2]",3754330,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Center Forward,141,Aston Villa,59,"['c892223d-855f-4d1f-b9d6-385a925716c4', 'cd3359f0-d3ab-4f4a-95ee-df8bf3b8c8ec']",23,,Right Foot,"[99.6, 35.2]",,"[{'location': [85.3, 38.0], 'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [119.1, 40.4], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.9, 23.0], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.7, 33.8], 'player': {'id': 3636, 'name': 'Charlie Adam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [92.5, 30.1], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 32.6], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.3, 36.3], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.9, 44.0], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [92.1, 52.8], 'player': {'id': 3325, 'name': 'Marko Arnautović'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [83.7, 32.8], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [100.3, 35.4], 'player': {'id': 19362, 'name': 'Rudy Gestede'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [79.0, 24.4], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",bf489c3b-5fef-4bdc-b4e9-6dcb5eb2a607,,Blocked,0.022385506,Normal,Open Play,,,,,,Aston Villa,59,00:18:23.431,Shot,
,,,,,,,,,,,,,,,,0.641214,,,,,,,,,,,,e602bf28-e1bb-4e0e-984f-91027927b49f,2573,,"[106.1, 32.9]",3754330,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marko Arnautović,3325.0,Left Wing,147,Stoke City,30,"['5b1ceed5-eb65-4aa9-8549-772694e45d8f', '8ecb726c-db3d-4f3e-978a-7442e6214cf4']",58,,Right Foot,"[104.6, 47.7]",True,"[{'location': [103.7, 38.0], 'player': {'id': 42700, 'name': 'Micah Richards'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.5, 33.3], 'player': {'id': 9642, 'name': 'Alan Hutton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.9, 42.2], 'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.4, 50.2], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [85.7, 53.7], 'player': {'id': 3450, 'name': 'Jordan Ayew'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.1, 38.1], 'player': {'id': 12608, 'name': 'Bradley Guzan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.3, 51.0], 'player': {'id': 4347, 'name': 'Jordan Amavi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 41.9], 'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.6, 39.7], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.3, 37.9], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [84.6, 58.1], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [101.7, 49.9], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",17f87bf6-957c-4731-90fd-fab180fc8fcf,,Wayward,0.12637874,Volley,Open Play,,,,,,Stoke City,30,00:20:58.513,Shot,True
,,,,,,,,,,,,,,,,0.651662,,,,,,,,,,,,b695993c-2427-4f92-ac53-d8bff6a48d75,2597,,"[101.5, 55.5]",3754330,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rudy Gestede,19362.0,Left Center Forward,148,Aston Villa,59,['fa1621e5-34d1-45c2-9090-570482ac29ca'],19,,Right Foot,"[118.2, 42.1, 0.2]",,"[{'location': [118.9, 42.3], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.8, 58.1], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [94.1, 53.0], 'player': {'id': 3636, 'name': 'Charlie Adam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.4, 52.1], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 51.2], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.8, 37.5], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.6, 33.3], 'player': {'id': 3450, 'name': 'Jordan Ayew'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.5, 63.3], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [87.4, 36.0], 'player': {'id': 9638, 'name': 'Jack Grealish'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",c93fe5fd-df41-411e-a37b-21608ec103eb,,Saved,0.041613024,Normal,Open Play,,,,,,Aston Villa,59,00:21:19.957,Shot,
,,,,,,,,,,,,,,,,0.117162,,,,,,,,,,,,b1876934-8b6f-4783-a4cf-e4863f465922,2739,,"[106.7, 32.2]",3754330,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,163,Stoke City,30,"['49dea03d-50cc-4698-8df7-111de7dc2130', 'd713a0c5-faf6-46a2-89d2-325d23f3747b']",53,,Right Foot,"[108.0, 32.6]",,"[{'location': [108.7, 43.4], 'player': {'id': 4347, 'name': 'Jordan Amavi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 36.2], 'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 37.3], 'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [108.6, 32.6], 'player': {'id': 42700, 'name': 'Micah Richards'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 18.7], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.1, 26.4], 'player': {'id': 9642, 'name': 'Alan Hutton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [93.5, 38.7], 'player': {'id': 19362, 'name': 'Rudy Gestede'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [116.2, 37.2], 'player': {'id': 12608, 'name': 'Bradley Guzan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.6, 49.4], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 40.0], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [113.4, 32.1], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.06898861,Normal,Open Play,,,,,,Stoke City,30,00:25:53.854,Shot,
,,,,,,,,,,,,,,,,0.216083,,,,,,,,,,,,74191143-5233-4e1d-99f4-5c1633a091ef,2974,,"[108.2, 51.9]",3754330,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Center Forward,172,Aston Villa,59,"['5499750f-0fdf-4373-b45d-756161e394f6', '56a0d476-ba39-4bfc-b955-273dea3537c3']",30,,Right Foot,"[110.5, 50.8]",True,"[{'location': [111.2, 50.8], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.2, 52.0], 'player': {'id': 42700, 'name': 'Micah Richards'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [114.8, 55.5], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.0, 53.2], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 43.5], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 37.4], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.6, 43.5], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.5, 58.9], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.5, 46.8], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.5, 65.3], 'player': {'id': 6800, 'name': 'Carles Gil de Pareja Vicent'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [110.9, 38.2], 'player': {'id': 19362, 'name': 'Rudy Gestede'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.7, 40.4], 'player': {'id': 9638, 'name': 'Jack Grealish'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.1, 28.4], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",cf29f3ae-9e3b-4039-a109-c1feaeb4d2fc,,Blocked,0.066195115,Normal,Open Play,,,,,,Aston Villa,59,00:31:30.614,Shot,
,,,,,,,,,,,,,,,,0.425735,,,,,,,,,,,,51359317-935e-466d-b182-dd28d685c856,2978,,"[107.8, 30.0]",3754330,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,172,Aston Villa,59,"['0efa87e7-45e9-4bf0-9fd1-6df95878f628', 'b450a4e4-19eb-4ec3-bee9-192e60a49698']",32,,Right Foot,"[113.8, 40.1]",True,"[{'location': [103.5, 57.7], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.2, 51.3], 'player': {'id': 3636, 'name': 'Charlie Adam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.8, 43.1], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [113.0, 44.3], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.2, 47.1], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.3, 43.8], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 40.9], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.8, 35.5], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.2, 38.4], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.3, 52.3], 'player': {'id': 9642, 'name': 'Alan Hutton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [111.9, 38.4], 'player': {'id': 19362, 'name': 'Rudy Gestede'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [106.6, 50.9], 'player': {'id': 3450, 'name': 'Jordan Ayew'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [103.3, 37.2], 'player': {'id': 9638, 'name': 'Jack Grealish'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",,,Blocked,0.07975078,Volley,Open Play,,,,,,Aston Villa,59,00:31:32.841,Shot,
,,,,,,,,,,,,,,,,1.515276,,,,,,,,,,,,384f811f-c09d-4bd7-8156-182fc3fe4382,2984,,"[100.3, 24.8]",3754330,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Veretout,7153.0,Right Center Midfield,172,Aston Villa,59,['61aebeeb-f706-41d0-94b9-cebe81561527'],38,,Right Foot,"[120.0, 46.6, 5.3]",,"[{'location': [107.9, 46.7], 'player': {'id': 42700, 'name': 'Micah Richards'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [91.9, 20.2], 'player': {'id': 9638, 'name': 'Jack Grealish'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [105.4, 36.0], 'player': {'id': 3450, 'name': 'Jordan Ayew'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.2, 41.3], 'player': {'id': 19362, 'name': 'Rudy Gestede'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.9, 27.4], 'player': {'id': 3603, 'name': 'Mame Biram Diouf'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.1, 30.5], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.3, 23.9], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.1, 25.9], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.1, 35.8], 'player': {'id': 3636, 'name': 'Charlie Adam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.2, 51.9], 'player': {'id': 4891, 'name': 'Ibrahim Afellay'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [117.3, 37.8], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.8, 35.4], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 41.8], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.5, 39.1], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,Off T,0.026186664,Normal,Open Play,,,,,,Aston Villa,59,00:31:38.415,Shot,
,,,,,,,,,,,,,,,,1.029312,,,,,,,,,,,,a6d9eae8-b6f2-4b3e-98d4-4189bdf27558,3261,,"[97.4, 55.4]",3754330,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Sanmartín Mato,3265.0,Right Wing,184,Stoke City,30,['a369fb6d-2b09-4589-af16-eacf0548dec4'],41,,Left Foot,"[115.9, 42.5, 0.9]",,"[{'location': [98.2, 54.7], 'player': {'id': 18404, 'name': 'José Ángel Crespo Rincón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.7, 41.9], 'player': {'id': 12608, 'name': 'Bradley Guzan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.2, 48.3], 'player': {'id': 42700, 'name': 'Micah Richards'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.3, 66.5], 'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.5, 37.2], 'player': {'id': 9642, 'name': 'Alan Hutton'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.9, 65.7], 'player': {'id': 4347, 'name': 'Jordan Amavi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.3, 56.6], 'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [85.0, 60.6], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [98.8, 50.5], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.2, 70.7], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",d6a1f403-e627-44e0-829c-901962bb129a,,Saved,0.012703868,Half Volley,Open Play,,,,,,Stoke City,30,00:40:41.461,Shot,
,,,,,,,,,,,,,,,,0.714778,,,,,,,,,,,,26bf119a-cb12-486f-b340-7ca5a3ec7e41,3355,,"[109.4, 23.6]",3754330,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Ayew,3450.0,Right Center Forward,191,Aston Villa,59,['f17628ff-6202-45e0-932b-a4413e46df91'],9,,Right Foot,"[120.0, 35.6, 0.4]",,"[{'location': [110.8, 40.6], 'player': {'id': 3467, 'name': 'Erik Pieters'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.3, 35.0], 'player': {'id': 9625, 'name': 'Glenn Whelan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 38.4], 'player': {'id': 40121, 'name': 'Philipp Wollscheid'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.3, 31.0], 'player': {'id': 3636, 'name': 'Charlie Adam'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.8, 27.4], 'player': {'id': 4724, 'name': 'Glen Johnson'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.5, 37.0], 'player': {'id': 3537, 'name': 'Jack Butland'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 23.7], 'player': {'id': 3480, 'name': 'Geoff Cameron'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.2, 16.6], 'player': {'id': 3670, 'name': 'Jonathan Walters'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [99.2, 30.0], 'player': {'id': 8251, 'name': 'Marco van Ginkel'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [105.5, 24.9], 'player': {'id': 6800, 'name': 'Carles Gil de Pareja Vicent'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.0, 40.7], 'player': {'id': 19362, 'name': 'Rudy Gestede'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.4, 20.8], 'player': {'id': 9638, 'name': 'Jack Grealish'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",1b3f824a-f204-4a30-93e9-374ccc891409,,Off T,0.03768967,Normal,Open Play,,,,,,Aston Villa,59,00:42:09.415,Shot,
